Date,Open,High,Low,Close,Adj Close,Volume
2018-10-29,57.340000,57.549999,55.000000,55.279999,51.677940,2850700
2018-11-05,55.529999,57.490002,55.450001,56.950001,53.239117,1773000
2018-11-12,56.759998,57.160000,52.810001,53.549999,50.060661,3570100
2018-11-19,53.459999,54.240002,52.610001,53.919998,50.406555,3467600
2018-11-26,54.259998,55.639999,52.910000,55.349998,51.743378,11146800
2018-12-03,55.840000,56.000000,53.000000,55.759998,52.126663,3578900
2018-12-10,55.650002,55.840000,52.230000,52.750000,49.312798,4595500
2018-12-17,52.750000,53.169998,50.380001,50.570000,47.274841,4496900
2018-12-24,50.200001,51.320000,48.270000,51.099998,47.770306,2043200
2018-12-31,51.090000,53.419998,50.650002,53.320000,50.241718,3315000
2019-01-07,53.000000,54.049999,52.310001,53.889999,50.778816,2415500
2019-01-14,53.549999,55.230000,53.549999,55.049999,51.871845,2117100
2019-01-21,54.939999,55.450001,54.540001,54.869999,51.702240,1943900
2019-01-28,54.549999,55.650002,51.959999,55.290001,52.097988,4155400
2019-02-04,55.110001,55.599998,54.610001,55.459999,52.258175,2737000
2019-02-11,55.509998,56.450001,55.060001,56.049999,52.814114,2255100
2019-02-18,56.000000,57.689999,55.840000,56.910000,53.624462,1894600
2019-02-25,57.049999,57.650002,56.730000,57.240002,53.935413,2240000
2019-03-04,57.320000,57.419998,55.230000,55.680000,52.465477,2349900
2019-03-11,55.840000,58.060001,55.480000,57.360001,54.048481,4535100
2019-03-18,57.360001,57.389999,55.419998,55.830002,52.606815,2639600
2019-03-25,55.770000,55.939999,54.470001,54.779999,51.617432,2700200
2019-04-01,55.110001,55.549999,54.590000,55.200001,52.013191,2778900
2019-04-08,55.240002,56.810001,54.889999,56.750000,53.473701,3385100
2019-04-15,56.709999,57.509998,56.330002,56.990002,53.699848,2013200
2019-04-22,56.790001,58.500000,56.119999,57.110001,53.812912,3846700
2019-04-29,57.099998,57.529999,56.389999,57.169998,53.869453,2772600
2019-05-06,56.779999,58.380001,56.290001,58.380001,55.009605,2772000
2019-05-13,57.730000,59.040001,56.959999,58.610001,55.226318,2543200
2019-05-20,58.529999,60.590000,58.029999,60.389999,56.903553,2731200
2019-05-27,60.400002,60.669998,58.119999,59.580002,56.140320,2724700
2019-06-03,59.500000,60.900002,59.110001,60.590000,57.092014,2966000
2019-06-10,60.790001,60.790001,59.540001,60.590000,57.092014,3082200
2019-06-17,60.660000,60.919998,59.650002,59.650002,56.206280,2422500
2019-06-24,59.540001,60.369999,57.820000,59.650002,56.206280,2474000
2019-07-01,59.849998,61.250000,59.709999,61.000000,57.478340,1296800
2019-07-08,60.970001,61.580002,59.959999,60.340000,56.856441,2144900
2019-07-15,60.430000,60.939999,59.509998,59.910000,56.451267,1965900
2019-07-22,60.029999,61.880001,59.630001,61.730000,58.166195,1836500
2019-07-29,61.869999,64.290001,61.020000,62.650002,59.033085,3375300
2019-08-05,62.720001,64.459999,61.779999,64.040001,60.342838,1826900
2019-08-12,64.339996,65.080002,63.389999,64.879997,61.134338,2416400
2019-08-19,65.330002,65.919998,63.439999,64.330002,60.616096,2163400
2019-08-26,64.419998,65.290001,60.299999,61.389999,57.845825,4122800
2019-09-02,62.060001,64.489998,61.950001,64.230003,60.521870,2252400
2019-09-09,64.720001,64.930000,63.040001,64.050003,60.352261,2433100
2019-09-16,63.910000,65.629997,63.639999,65.519997,61.737389,2091200
2019-09-23,65.190002,67.510002,65.190002,66.949997,63.084827,2007200
2019-09-30,67.110001,67.250000,64.900002,65.239998,61.473553,2304800
2019-10-07,65.260002,65.410004,61.349998,62.230000,58.992977,3896400
2019-10-14,61.889999,63.700001,61.509998,63.360001,60.064194,3382100
2019-10-21,63.630001,63.770000,61.450001,61.730000,58.518986,2260400
2019-10-28,61.910000,62.279999,58.070000,59.330002,56.243828,4188600
2019-11-04,59.410000,60.490002,57.570000,60.369999,57.229729,3855300
2019-11-11,60.200001,60.270000,58.419998,58.790001,55.731915,2109500
2019-11-18,58.709999,59.270000,57.750000,58.180000,55.153645,2064000
2019-11-25,58.200001,59.580002,57.919998,59.180000,56.101631,3877500
2019-12-02,59.270000,59.270000,57.570000,58.650002,55.599201,2370600
2019-12-09,58.490002,59.770000,58.439999,58.900002,55.836193,2694200
2019-12-16,58.939999,61.320000,58.810001,60.919998,57.751118,2616500
2019-12-23,60.849998,60.849998,59.230000,59.619999,56.518742,1252800
2019-12-30,59.459999,59.730000,58.779999,59.669998,56.566139,1486900
2020-01-06,58.480000,60.680000,58.369999,60.099998,57.368286,2823500
2020-01-13,60.080002,61.169998,59.750000,61.020000,58.246475,1945400
2020-01-20,61.000000,62.779999,60.939999,62.070000,59.248749,2934500
2020-01-27,61.529999,66.029999,61.279999,64.250000,61.329659,2956700
2020-02-03,64.540001,66.160004,64.410004,64.800003,61.854660,2258200
2020-02-10,64.800003,65.349998,63.639999,63.830002,60.928753,1601300
2020-02-17,63.730000,64.070000,62.610001,63.080002,60.212837,1589200
2020-02-24,62.119999,62.549999,55.270000,56.119999,53.569191,3860100
2020-03-02,55.660000,59.490002,53.860001,55.200001,52.691010,3261200
2020-03-09,46.000000,52.939999,40.099998,43.330002,41.360535,4799800
2020-03-16,38.150002,41.270000,31.820000,38.160000,36.425522,7288100
2020-03-23,37.169998,40.250000,34.720001,38.250000,36.511433,4449300
2020-03-30,37.849998,39.000000,35.279999,35.959999,34.325516,4690400
2020-04-06,37.430000,42.610001,36.950001,42.369999,40.882381,2656200
2020-04-13,42.570000,43.270000,37.669998,38.840000,37.476318,5984800
2020-04-20,38.060001,38.630001,33.599998,34.099998,32.902740,5349300
2020-04-27,34.099998,37.980000,33.959999,34.930000,33.703598,4914800
2020-05-04,34.750000,39.599998,34.160000,39.380001,37.997360,4892500
2020-05-11,38.830002,39.000000,32.820000,34.299999,33.095722,5215000
2020-05-18,35.439999,38.419998,35.439999,38.000000,36.665813,3391400
2020-05-25,39.509998,40.730000,37.180000,37.540001,36.221962,2355100
2020-06-01,37.500000,42.009998,36.779999,41.049999,39.608723,4364900
2020-06-08,41.950001,43.279999,38.790001,40.080002,38.672787,4276100
2020-06-15,38.689999,43.779999,38.689999,43.299999,41.779728,7235100
2020-06-22,43.389999,43.900002,39.689999,39.689999,38.296478,5414800
2020-06-29,40.209999,41.160000,39.310001,39.480000,38.467140,4536900
2020-07-06,40.240002,40.349998,36.680000,38.830002,37.833817,6966400
2020-07-13,39.009998,41.720001,38.009998,40.840000,39.792252,3677900
2020-07-20,40.560001,41.599998,39.459999,40.910000,39.860455,3156100
2020-07-27,40.810001,42.709999,39.610001,40.119999,39.090721,4703400
2020-08-03,40.500000,44.139999,40.160000,44.090000,42.958870,4668900
2020-08-10,44.590000,46.700001,44.090000,46.000000,44.819870,5892800
2020-08-17,46.040001,46.230000,44.770000,45.009998,43.855267,6233500
2020-08-24,45.200001,48.720001,44.590000,48.369999,47.129066,4973800
2020-08-31,48.380001,50.049999,47.000000,49.130001,47.869568,4015300
2020-09-07,48.709999,48.959999,45.130001,45.560001,44.391163,3510600
2020-09-14,45.950001,46.860001,45.230000,46.500000,45.307041,3973100
2020-09-21,45.750000,46.189999,42.169998,42.910000,41.809143,3634100
2020-09-28,43.529999,44.639999,42.970001,44.230000,43.095276,2222800
2020-10-05,44.869999,46.139999,43.919998,45.270000,44.523094,2164300
2020-10-12,45.060001,46.259998,44.110001,44.880001,44.139530,2720000
2020-10-19,45.000000,48.340000,44.049999,48.240002,47.444096,2189400
2020-10-26,47.730000,47.730000,42.439999,42.689999,41.985661,3547600
2020-11-02,43.180000,45.110001,42.900002,44.500000,43.765800,2439900
2020-11-09,47.500000,49.830002,46.980000,48.560001,47.758816,1999200
2020-11-16,49.990002,52.209999,49.650002,51.279999,50.433933,3180700
2020-11-23,51.619999,53.720001,51.209999,51.840000,50.984695,1105200
2020-11-30,51.470001,53.369999,49.950001,53.330002,52.450115,1911500
2020-12-07,52.990002,53.959999,51.250000,51.880001,51.024036,1664600
2020-12-14,52.330002,52.900002,50.340000,50.849998,50.011028,1970700
2020-12-21,50.529999,51.549999,49.320000,50.360001,49.529114,1210200
2020-12-28,50.799999,51.240002,49.660000,50.389999,49.558620,791600
2021-01-04,50.380001,52.660000,48.750000,50.560001,50.144604,1894200
2021-01-11,50.000000,52.180000,49.279999,50.919998,50.501640,2343300
2021-01-18,51.240002,51.959999,48.689999,48.840000,48.438732,1353900
2021-01-25,48.310001,48.910000,44.259998,45.900002,45.522888,2803400
2021-02-01,46.110001,49.740002,45.230000,49.060001,48.656925,2502700
2021-02-08,49.610001,51.869999,48.599998,50.580002,50.164440,2604000
2021-02-15,50.750000,50.830002,48.919998,49.029999,48.627171,1344700
2021-02-22,48.900002,52.040001,48.669998,50.529999,50.114845,1828800
2021-03-01,51.040001,51.570000,48.680000,50.029999,49.618954,2220100
2021-03-08,50.570000,52.830002,50.470001,51.709999,51.285152,2496900
2021-03-15,51.560001,53.259998,50.849998,51.700001,51.275234,3112600
2021-03-22,51.290001,51.599998,49.389999,50.369999,49.956161,1997300
2021-03-29,50.009998,51.430000,49.169998,50.759998,50.342957,1301500
2021-04-05,51.220001,51.410000,50.430000,51.099998,51.099998,1581100
2021-04-12,51.400002,53.950001,50.830002,53.580002,53.580002,1608700
2021-04-19,53.700001,54.950001,53.340000,54.689999,54.689999,1532300
2021-04-26,54.750000,56.630001,54.029999,55.799999,55.799999,2132000
2021-05-03,56.320000,58.200001,55.880001,57.930000,57.930000,1938300
2021-05-10,58.360001,58.610001,54.849998,56.730000,56.730000,1999400
2021-05-17,56.660000,56.689999,53.680000,53.869999,53.869999,1764800
2021-05-24,53.959999,54.500000,52.240002,53.639999,53.639999,2025700
2021-05-31,53.970001,54.349998,53.310001,53.470001,53.470001,588100
